"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232944_699";1.5;3.6;12.0;"Tetvir";0.5;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232949_699";2.5;4.8;19.0;"noise";0.87;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232949_699";0.3;4.8;11.0;"Tetvir";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232954_699";2.2;2.4;11.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233001_539";"0.0";4.4;13.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233013_683";2.4;4.7;17.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233018_683";0.2;0.3;32.0;"noise";0.16;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233018_683";"0.0";0.7;11.0;"Tetvir";0.77;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233023_683";2.5;2.6;9.0;"noise";0.36;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233042_799";"0.0";4.8;34.0;"noise";0.89;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233042_799";0.2;4.8;9.0;"Tetvir";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233047_799";0.7;1.0;21.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233055_585";4.3;4.4;16.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233120_537";"0.0";5.0;25.0;"Eptser";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233120_537";1.0;4.7;17.0;"noise";0.84;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233125_537";0.2;5.0;31.0;"Eptser";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233125_537";0.6;2.2;9.0;"Tetvir";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233130_537";0.3;4.7;28.0;"Eptser";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233130_537";4.2;4.3;33.0;"noise";0.86;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233130_537";1.4;2.0;9.0;"Tetvir";0.83;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233135_537";"0.0";3.8;27.0;"Eptser";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233135_537";0.9;1.0;38.0;"noise";0.82;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233216_287";"0.0";4.9;32.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233216_287";2.5;4.4;10.0;"Tetvir";0.8;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233221_287";"0.0";4.5;32.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233226_287";1.1;1.6;30.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233229_983";"0.0";4.0;22.0;"noise";0.74;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233234_983";"0.0";0.1;90.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233237_301";0.2;2.9;29.0;"noise";0.82;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233242_301";4.6;4.7;31.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233247_301";1.2;1.6;35.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233250_325";4.6;4.7;68.0;"noise";0.88;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233255_325";0.5;5.0;32.0;"noise";0.81;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233300_325";"0.0";4.9;28.0;"noise";0.81;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233300_325";4.6;5.0;9.0;"Tetvir";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233305_325";0.5;1.3;16.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233311_730";"0.0";1.1;39.0;"noise";0.84;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233311_730";"0.0";3.9;11.0;"Tetvir";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233316_730";0.1;0.2;20.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233321_968";0.8;4.2;17.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233328_628";0.5;2.8;9.0;"Tetvir";0.89;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233333_628";1.5;4.6;11.0;"Tetvir";0.84;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233338_628";3.3;4.0;14.0;"piaf";0.13;"noise";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233343_628";1.9;4.9;30.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233343_628";0.6;5.0;11.0;"Tetvir";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233348_628";"0.0";4.8;28.0;"noise";0.87;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233353_628";0.4;3.3;30.0;"noise";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233358_628";0.2;3.2;27.0;"noise";0.89;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233406_820";"0.0";4.1;22.0;"noise";0.89;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233411_820";0.8;3.6;12.0;"noise";0.83;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233411_820";0.9;1.0;22.0;"Tetvir";0.02;"piaf, Phogri, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233416_820";0.3;3.5;21.0;"noise";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233416_820";0.3;2.9;10.0;"Tetvir";0.71;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233426_137";0.4;4.6;34.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233426_137";0.2;4.6;11.0;"Tetvir";0.87;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233431_137";0.1;5.0;39.0;"noise";0.88;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233431_137";0.1;4.9;23.0;"Tetvir";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233436_137";"0.0";3.6;29.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233447_517";"0.0";4.9;30.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233508_927";0.3;0.4;10.0;"piaf";0.09;"noise, Tetvir";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233524_505";"0.0";1.8;27.0;"noise";0.87;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233529_054";0.8;1.1;36.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233529_054";0.4;4.8;11.0;"Tetvir";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233534_054";1.0;1.6;11.0;"Tetvir";0.74;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233623_868";0.8;4.6;32.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233623_868";1.4;4.4;9.0;"Tetvir";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233628_868";1.7;4.7;26.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233633_868";0.8;4.3;31.0;"noise";0.73;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233633_868";0.7;5.0;11.0;"Tetvir";0.76;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233638_868";3.0;5.0;39.0;"Myonat";0.99;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233638_868";1.8;5.0;27.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233643_868";"0.0";3.3;27.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233648_401";"0.0";4.4;14.0;"noise";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233648_401";2.9;3.0;11.0;"Tetvir";0.06;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233653_401";0.7;0.8;37.0;"noise";0.88;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233655_710";0.6;5.0;28.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233700_710";4.9;5.0;31.0;"Pipkuh";0.02;"Leppun, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myodas, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233700_710";2.0;2.1;16.0;"noise";0.11;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233700_710";1.3;1.4;9.0;"Tetvir";0.52;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233705_710";0.2;3.2;11.0;"noise";0.62;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233723_549";"0.0";2.8;18.0;"noise";0.74;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233734_211";0.6;0.7;13.0;"noise";0.67;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233734_211";"0.0";2.3;21.0;"Phanan";0.03;"Tetvir, Phogri";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233740_018";3.2;4.1;39.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233740_018";0.5;2.6;9.0;"Tetvir";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233754_488";"0.0";5.0;31.0;"noise";0.89;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233759_488";0.1;0.2;28.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233759_488";2.7;3.0;12.0;"Tetvir";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233802_764";0.6;4.7;29.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233802_764";0.1;4.0;11.0;"Tetvir";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233807_764";"0.0";2.2;22.0;"noise";0.87;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233812_764";0.6;4.3;24.0;"noise";0.89;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233817_764";0.9;4.5;18.0;"noise";0.66;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233822_764";"0.0";0.1;12.0;"noise";0.87;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233826_308";1.1;2.2;21.0;"noise";0.56;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233826_308";0.3;2.5;10.0;"Tetvir";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233840_689";0.7;5.0;11.0;"noise";0.84;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233840_689";2.1;2.7;11.0;"Phogri";0.09;"Tetvir";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233845_689";0.3;3.6;17.0;"Phogri";0.1;"noise, Tetvir";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233845_689";"0.0";2.1;11.0;"Tetvir";0.09;"noise, piaf";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233850_689";0.9;1.2;11.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233855_689";1.4;1.8;19.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233900_549";1.4;3.7;26.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233917_191";"0.0";3.7;33.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233917_191";"0.0";4.1;11.0;"Tetvir";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233922_191";0.2;3.1;21.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233926_122";"0.0";2.4;11.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234000_123";0.1;2.6;9.0;"Tetvir";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234019_736";"0.0";2.8;31.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234026_891";"0.0";4.7;21.0;"noise";0.82;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234026_891";0.6;3.8;9.0;"Tetvir";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234031_891";0.9;5.0;37.0;"noise";0.88;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234031_891";2.6;4.9;10.0;"Tetvir";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234100_544";"0.0";4.9;23.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234105_544";"0.0";4.6;34.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234110_544";0.1;2.5;20.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234125_695";0.7;4.4;13.0;"noise";0.72;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234125_695";1.0;1.7;20.0;"piaf";0.14;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234142_098";"0.0";4.5;31.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234142_098";0.1;5.0;10.0;"Tetvir";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234147_098";0.5;3.3;27.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234147_098";"0.0";2.6;10.0;"Tetvir";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234152_380";"0.0";2.8;28.0;"noise";0.88;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234200_920";"0.0";3.1;22.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234224_000";2.6;2.8;30.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234224_000";2.3;3.0;9.0;"Tetvir";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234231_319";0.8;5.0;29.0;"noise";0.89;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234236_319";"0.0";4.8;29.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234245_079";"0.0";2.9;24.0;"noise";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234301_741";"0.0";0.1;23.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234310_979";"0.0";2.2;26.0;"noise";0.5;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234310_979";3.2;4.0;9.0;"piaf";0.07;"Tetvir";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234319_632";"0.0";0.1;33.0;"noise";0.69;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234327_151";"0.0";0.7;26.0;"noise";0.43;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234330_884";"0.0";1.2;21.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234349_421";"0.0";1.9;20.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234357_518";"0.0";4.4;34.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234357_518";"0.0";3.8;15.0;"Tetvir";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234402_518";"0.0";1.3;33.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234404_417";"0.0";4.1;24.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234416_295";"0.0";2.4;30.0;"noise";0.73;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234416_295";1.2;1.3;56.0;"Pippyg";0.26;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234416_295";1.7;3.0;9.0;"Tetvir";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234422_023";0.4;4.8;30.0;"noise";0.6;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234422_023";"0.0";4.9;73.0;"Pippyg";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234422_023";1.2;5.0;11.0;"Tetvir";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234427_023";0.1;0.2;21.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234427_023";0.1;0.2;55.0;"Pippyg";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234435_703";"0.0";4.2;25.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234440_703";0.3;0.6;30.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234449_980";"0.0";1.2;25.0;"noise";0.82;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234459_013";2.8;4.3;25.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234459_013";"0.0";5.0;9.0;"Tetvir";0.82;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234504_013";2.0;4.9;10.0;"noise";0.88;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234509_013";1.1;1.2;33.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234509_013";0.8;2.1;10.0;"Tetvir";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234511_293";1.5;5.0;32.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234511_293";0.1;4.9;13.0;"Tetvir";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234516_293";"0.0";2.1;26.0;"noise";0.88;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234535_051";"0.0";4.7;37.0;"noise";0.86;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234535_051";"0.0";5.0;19.0;"Phogri";0.03;"Phanan, Tetvir";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234540_051";1.6;4.9;34.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234540_051";1.3;5.0;45.0;"Pipkuh";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234545_051";0.4;5.0;24.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234545_051";"0.0";5.0;44.0;"Pipkuh";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234550_051";"0.0";5.0;25.0;"noise";0.85;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234555_051";"0.0";5.0;26.0;"noise";0.94;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234555_051";0.4;4.5;45.0;"Pipkuh";0.13;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234600_051";0.1;5.0;27.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234605_051";0.2;3.6;24.0;"noise";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234622_538";1.9;4.9;11.0;"noise";0.83;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234627_538";2.4;5.0;35.0;"noise";0.83;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234636_135";1.1;4.8;9.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234636_135";1.6;1.7;9.0;"Tetvir";0.74;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234643_172";0.3;2.6;18.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234648_887";2.0;2.8;27.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234648_887";0.2;4.3;9.0;"Tetvir";0.9;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234653_863";0.9;4.4;20.0;"noise";0.93;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234658_863";"0.0";4.2;34.0;"noise";0.87;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234703_863";2.9;4.3;25.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234703_863";0.4;4.7;10.0;"Tetvir";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234708_863";0.1;5.0;20.0;"noise";0.79;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234713_863";0.8;3.3;28.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234726_125";0.3;3.9;26.0;"noise";0.96;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234731_125";1.7;3.8;18.0;"noise";0.68;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234736_737";1.7;1.8;24.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234740_332";"0.0";0.8;29.0;"noise";0.95;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234748_120";"0.0";4.7;16.0;"noise";0.88;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234748_120";"0.0";5.0;58.0;"Pippyg";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234753_120";0.5;3.5;11.0;"noise";0.92;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234753_120";0.2;0.6;56.0;"Pippyg";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234805_790";2.5;2.7;17.0;"Phogri";0.09;"noise";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234811_072";"0.0";0.1;20.0;"noise";0.21;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234811_072";0.8;2.4;10.0;"Tetvir";0.79;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234830_801";0.1;3.1;24.0;"noise";0.97;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234836_321";0.2;0.7;20.0;"noise";0.91;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234836_321";"0.0";3.9;9.0;"Tetvir";0.98;"";"";"";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_234846_321";1.6;3.3;30.0;"noise";0.94;"";"";"";"";""
