"Group.1";"beetle";"bird";"bush.cricket";"buzz";"CF.FMd";"CF.FMd.CF";"cicada";"FMd";"FMd.QCF";"FMu.CF.FMd";"FMu.QCF";"FMu.QCF.FMd";"frog";"grasshopper";"ground.cricket";"insect";"moth";"noise";"other.mammal";"QCF.FMd";"MainMode";"FreqM";"FreqP";"FreqC";"Tstart";"Tend";"NbCris";"DurMed";"Dur90";"Ampm50";"Ampm90";"AmpSMd";"DiffME";"SR";"Ramp90";"Order";"Ind";"SpMaxF2";"Version";"Filename";"Commentaire";"IdMan"
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232921_332.wav";0.084;0.038;0.314;0.116;0.024;0.008;0.024;0.104;0.048;0.052;0.006;0.02;0.016;0.006;0.002;0.062;0.05;0.704;0.034;0.018;24.7;25;24.8;21.8;0;4.9;9;1;6;24.3;42.2;10;21.8;384000;-0.7;"N4";0.704;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232921_332.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232921_332.wav";0.15;0.06;0.208;0.21;0.018;0.006;0.032;0.406;0.246;0.088;0.044;0.046;0.028;0.008;0.006;0.078;0.076;0.684;0.076;0.08;34.4;33;34.5;32.2;0;5;15;1;5;31.4;77.5;14;27.8;384000;-0.3;"N5";0.684;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232921_332.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232921_332.wav";0.08;0.05;0.234;0.056;0.016;0.004;0.058;0.326;0.102;0.06;0.006;0.014;0.034;0.01;0.008;0.04;0.032;0.58;0.06;0.02;16.6;17;16.9;17.2;1.5;4.9;6;1;3;18.9;34.4;6;15.2;384000;0;"N6";0.58;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232921_332.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232921_332.wav";0.108;0.024;0.054;0.07;0.01;0;0.002;0.064;0.022;0.008;0.002;0;0.012;0.002;0.002;0.066;0.034;0.508;0.012;0;57;52;57;57;3.1;3.2;1;1;1;52.2;52.2;22;52.1;384000;0.6;"N7";0.508;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232921_332.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232926_332.wav";0.018;0.344;0.212;0.032;0.006;0.004;0.014;0.078;0.062;0.032;0.008;0.016;0.068;0.004;0.006;0.006;0.006;0.286;0.156;0.006;10.5;10;9.8;9.8;0.5;0.7;2;2;2;15.9;17.9;7;6.1;384000;-1.2;"N5";0.344;"bird";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232926_332.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232926_332.wav";0.034;0.006;0.03;0.066;0.004;0;0.002;0.534;0.092;0.016;0;0.002;0.002;0;0;0.014;0.01;0.188;0;0;23.2;26;23.2;18;0.4;0.5;1;1;1;72.9;72.9;33;66.8;384000;-0.9;"N3";0.534;"FMd";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232926_332.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232926_332.wav";0.042;0.16;0.182;0.052;0.012;0.008;0.014;0.336;0.154;0.106;0.032;0.014;0.018;0.004;0.004;0.022;0.032;0.58;0.128;0.08;17.9;20;18;17.2;0.2;1.1;3;3;7;28.6;44.6;11;24.6;384000;-0.4;"N1";0.58;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232926_332.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232926_332.wav";0.298;0.124;0.164;0.104;0.012;0.016;0.008;0.126;0.158;0.048;0.02;0.006;0.02;0.006;0.006;0.114;0.116;0.366;0.066;0.04;28.5;31;28.5;26.2;0.1;0.8;2;2;7;27.5;32.9;13;25;384000;-1;"N2";0.366;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232926_332.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232926_332.wav";0.14;0.068;0.124;0.044;0.014;0.006;0.004;0.116;0.108;0.036;0.012;0.02;0.032;0.018;0.004;0.03;0.03;0.466;0.07;0.026;44.3;45;45.4;45;0.2;1.2;2;1;2;22.1;28.1;9;20;384000;-0.3;"N4";0.466;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232926_332.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232926_332.wav";0.036;0.044;0.148;0.174;0.006;0.002;0.014;0.23;0.092;0.048;0.004;0.002;0.022;0.006;0.008;0.098;0.06;0.262;0.028;0.01;38.3;36;36.8;28.5;0;0.1;1;4;7;71.1;106.4;32;66.1;384000;-0.7;"N6";0.262;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232926_332.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232929_699.wav";0.108;0.036;0.162;0.182;0.014;0.002;0.012;0.3;0.172;0.068;0.008;0.024;0.016;0.004;0.004;0.046;0.044;0.666;0.018;0.022;36;36;36;0;0.2;3.3;5;2;6;35.6;96.3;17;29.4;384000;-0.4;"N1";0.666;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232929_699.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232929_699.wav";0.116;0.138;0.22;0.09;0.042;0.006;0.022;0.17;0.134;0.052;0.016;0.024;0.046;0.012;0.012;0.048;0.05;0.646;0.056;0.074;22.5;25;22.5;22.5;0;2.6;6;1;6;22.5;109.7;9;19.7;384000;0.2;"N2";0.646;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232929_699.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232929_699.wav";0.016;0.112;0.302;0.04;0.012;0.004;0.05;0.138;0.098;0.03;0.008;0.016;0.036;0.008;0.004;0.026;0.018;0.646;0.062;0.018;13.3;12;12.8;13.5;2.1;4.7;5;1;6;13.5;23.9;6;9.4;384000;-0.9;"N3";0.646;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232929_699.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232929_699.wav";0.132;0.026;0.17;0.134;0.02;0.01;0.014;0.386;0.194;0.042;0.004;0.008;0.004;0.006;0.002;0.062;0.044;0.538;0.018;0.022;41.2;38;41.2;41.2;0.2;1.7;2;4;7;48.8;108.7;10;23.4;384000;-0.2;"N4";0.538;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232929_699.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232929_699.wav";0.104;0.028;0.092;0.112;0.006;0.002;0.004;0.142;0.04;0.028;0;0.01;0.028;0.006;0.006;0.062;0.03;0.372;0.018;0.008;52.1;54;52.1;23.6;1.2;2.6;1;1;1;42.2;49.9;19;37.9;384000;-1.1;"N5";0.372;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232929_699.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232929_699.wav";0.056;0.038;0.068;0.062;0.014;0.004;0.002;0.216;0.08;0.028;0;0.008;0.016;0.01;0.006;0.052;0.016;0.284;0.026;0.014;27.8;30;27.8;27.8;0.1;0.2;1;1;1;45;45;19;30.5;384000;-1.4;"N6";0.284;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232929_699.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232934_699.wav";0.05;0.044;0.036;0.084;0.008;0;0.008;0.15;0.042;0.04;0;0.008;0.032;0.004;0.034;0.032;0.018;0.394;0.014;0.002;24.7;25;24.8;26.2;2.3;2.4;1;0;0;19.8;19.8;7;10.5;384000;-1.1;"N1";0.394;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232934_699.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232934_699.wav";0.006;0.254;0.12;0.016;0.006;0.002;0.032;0.06;0.092;0.016;0.006;0.028;0.278;0.008;0.006;0.014;0.01;0.294;0.084;0.016;13.5;14;13.5;15;0;1.3;2;2;2;8.8;13.6;4;6.3;384000;2.1;"N2";0.294;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232934_699.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232939_699.wav";0.016;0.098;0.32;0.168;0.028;0.004;0.004;0.516;0.142;0.028;0.01;0.02;0.018;0.006;0.002;0.014;0.034;0.14;0.038;0.02;21;18;17.2;17.2;4.6;4.9;3;22;30;33.8;39.6;15;31.4;384000;-1;"N1";0.516;"FMd";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232939_699.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232944_699.wav";0.028;0.234;0.32;0.044;0.01;0.006;0.06;0.134;0.142;0.022;0.034;0.034;0.084;0.01;0.002;0.048;0.038;0.316;0.136;0.076;11.3;11;11.2;11.2;1.5;3.6;9;1;4;16.8;21.8;4;4.6;384000;-1.3;"N1";0.32;"bush-cricket";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232944_699.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232949_699.wav";0.028;0.134;0.358;0.06;0.014;0.012;0.046;0.08;0.102;0.022;0.018;0.024;0.068;0.008;0.006;0.022;0.018;0.526;0.132;0.058;15;12;12;10.5;0.3;4.8;12;1;3;17.2;25.1;7;13;384000;-1;"N1";0.526;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232949_699.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232949_699.wav";0.12;0.064;0.046;0.058;0.002;0;0.01;0.116;0.028;0.024;0.004;0.004;0.048;0;0.006;0.02;0.016;0.412;0.016;0.006;23.2;23;23.2;23.2;4.7;4.8;1;0;0;15.8;15.8;6;13.8;384000;-2.4;"N2";0.412;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232949_699.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232954_699.wav";0.03;0.324;0.148;0.022;0.006;0.002;0.024;0.132;0.046;0.024;0.01;0.018;0.04;0.002;0.006;0.016;0.014;0.408;0.08;0.01;9;11;10.5;9.8;2.2;2.4;1;2;2;17.9;20.8;8;8.7;384000;-1.2;"N1";0.408;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_232954_699.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233001_539.wav";0.008;0.086;0.088;0.02;0.002;0.004;0.02;0.092;0.058;0.024;0.006;0;0.048;0.006;0.006;0.012;0.006;0.472;0.036;0.006;15.8;16;15.8;14.2;4.3;4.4;1;1;1;24.2;24.2;8;0;384000;-1.2;"N1";0.472;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233001_539.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233001_539.wav";0.032;0.082;0.14;0.022;0.002;0;0.066;0.068;0.04;0.022;0.002;0.008;0.07;0.004;0.008;0.022;0.01;0.362;0.038;0.002;9;9;9;10.5;0;0.1;1;0;0;18.7;18.7;5;10.5;384000;-1;"N2";0.362;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233001_539.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233013_683.wav";0.014;0.158;0.07;0.028;0.004;0;0.022;0.04;0.024;0.012;0.002;0.002;0.062;0.006;0.016;0.012;0.012;0.484;0.026;0.006;12.7;12;12.8;12.8;2.4;2.5;1;0;0;15.8;15.8;7;15.3;384000;-1.7;"N1";0.484;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233013_683.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233013_683.wav";0.162;0.034;0.042;0.06;0.004;0;0.004;0.088;0.046;0.026;0.002;0.006;0.042;0;0.006;0.026;0.018;0.404;0.024;0.006;21.8;21;21.8;21.8;4.6;4.7;1;0;0;23;23;9;20.3;384000;-2.2;"N2";0.404;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233013_683.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233018_683.wav";0.04;0.296;0.29;0.026;0.014;0.01;0.028;0.088;0.164;0.024;0.012;0.014;0.056;0.026;0.012;0.05;0.01;0.374;0.146;0.03;9.9;11;10.5;8.2;0;0.7;4;5;6;8.4;20.1;3;5.8;384000;-0.8;"N1";0.374;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233018_683.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233018_683.wav";0.006;0.158;0.154;0.024;0.008;0;0.032;0.03;0.046;0.016;0.006;0.01;0.048;0.006;0.002;0.02;0.014;0.328;0.074;0.018;15;15;15;15;0.4;0.5;1;2;2;15;15;6;6.1;384000;-2.3;"N2";0.328;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233018_683.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233018_683.wav";0.036;0.068;0.1;0.064;0.018;0;0.01;0.18;0.09;0.024;0.004;0.004;0.05;0.004;0.006;0.028;0.016;0.248;0.04;0.01;33.8;32;33.8;33.8;0.2;0.3;1;2;2;19.5;19.5;9;16.9;384000;-0.6;"N3";0.248;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233018_683.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233023_683.wav";0.008;0.096;0.152;0.01;0.006;0.004;0.04;0.17;0.108;0.032;0.002;0.002;0.046;0.002;0.014;0.01;0.004;0.26;0.028;0.006;8.2;9;8.2;9.8;2.5;2.6;1;2;2;14.6;14.6;6;7.7;384000;-1.8;"N1";0.26;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233023_683.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233042_799.wav";0.022;0.178;0.394;0.014;0.006;0.004;0.036;0.102;0.072;0.048;0.008;0.02;0.058;0.006;0.014;0.012;0.022;0.282;0.072;0.02;8.3;9;8.2;8.2;0.2;4.7;5;1;2;16.6;19;6;6.4;384000;-1;"N5";0.394;"bush-cricket";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233042_799.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233042_799.wav";0.066;0.11;0.166;0.104;0.014;0.012;0.042;0.27;0.14;0.056;0.008;0.03;0.058;0.006;0.03;0.042;0.022;0.574;0.076;0.052;14.3;15;14.6;14.2;2;4.8;4;1;2;16.5;51;7;15.2;384000;-0.5;"N1";0.574;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233042_799.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233042_799.wav";0.086;0.044;0.312;0.126;0.012;0.006;0.02;0.488;0.086;0.058;0.004;0.022;0.034;0.004;0.006;0.096;0.044;0.49;0.03;0.044;35.5;35;34.9;35.2;0;4.8;6;2;8;51.6;133;25;50.1;384000;-0.4;"N2";0.49;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233042_799.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233042_799.wav";0.064;0.054;0.108;0.094;0.024;0.004;0.016;0.222;0.132;0.054;0.004;0.022;0.008;0.002;0.006;0.03;0.03;0.434;0.034;0.04;41.5;40;41.2;14.2;1;1.8;2;2;5;29.4;66.4;12;25.5;384000;-0.4;"N3";0.434;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233042_799.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233042_799.wav";0.138;0.036;0.108;0.098;0.02;0;0.004;0.218;0.064;0.068;0;0.006;0.028;0.004;0.012;0.054;0.026;0.432;0.014;0.004;21.3;23;21;20.2;1.6;3.2;2;0;1;26;27.5;11;24;384000;-1.7;"N4";0.432;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233042_799.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233042_799.wav";0.08;0.032;0.198;0.162;0.012;0;0.024;0.164;0.04;0.03;0.002;0.006;0.018;0.012;0.006;0.112;0.084;0.284;0.026;0.01;30;34;29.2;30;0;4.8;2;2;4;76.3;173.2;41;74.1;384000;-0.3;"N6";0.284;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233042_799.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233047_799.wav";0.088;0.02;0.064;0.044;0.016;0;0.01;0.062;0.026;0.042;0.004;0.002;0.026;0;0.008;0.032;0.016;0.522;0.012;0.006;27;27;27;23.2;0.7;0.8;1;0;0;21;21;9;0.800000000000001;384000;-2.5;"N1";0.522;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233047_799.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233047_799.wav";0.016;0.13;0.184;0.02;0.004;0.002;0.014;0.094;0.056;0.018;0;0.002;0.064;0.008;0.01;0.018;0.014;0.306;0.032;0.008;15;16;15;16.5;0.9;1;1;2;2;15.6;15.6;6;12.5;384000;-2.4;"N2";0.306;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233047_799.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233055_585.wav";0.016;0.14;0.09;0.012;0.004;0;0.02;0.016;0.026;0.024;0.004;0.008;0.078;0.006;0.01;0.016;0.01;0.46;0.056;0.004;15.8;16;15.8;16.5;4.3;4.4;1;1;1;24.9;24.9;7;16.6;384000;-1;"N1";0.46;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233055_585.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233120_537.wav";0.022;0.074;0.374;0.132;0.006;0.002;0.02;0.08;0.054;0.006;0.004;0.01;0.018;0.004;0;0.014;0.036;0.29;0.056;0.01;16.5;17;16.9;22.5;2.7;2.9;1;28;32;31.2;35;10;22.7;384000;-0.9;"N4";0.374;"bush-cricket";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233120_537.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233120_537.wav";0.008;0.09;0.146;0.024;0.024;0.018;0.008;0.098;0.758;0.024;0.11;0.068;0.014;0;0;0.01;0.006;0.038;0.118;0.23;24.7;25;24.4;24.4;0;5;10;55;67;46;86.9;15;35.9;384000;-0.8;"N1";0.758;"FMd-QCF";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233120_537.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233120_537.wav";0.196;0.01;0.036;0.048;0.002;0;0.002;0.078;0.022;0.006;0;0.002;0.016;0.002;0;0.032;0.014;0.52;0.01;0.004;44.3;43;44.2;43.5;4.5;4.6;1;0;0;83.6;83.6;41;82.5;384000;-0.9;"N2";0.52;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233120_537.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233120_537.wav";0.036;0.1;0.102;0.048;0.02;0.002;0.044;0.16;0.062;0.048;0.006;0.01;0.052;0.004;0.004;0.024;0.024;0.502;0.05;0.006;11.3;11;11.2;12.8;1;4.7;2;1;2;22.1;32.2;8;6.5;384000;0.7;"N3";0.502;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233120_537.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233125_537.wav";0.014;0.054;0.126;0.024;0.036;0.01;0.004;0.148;0.93;0.032;0.044;0.064;0.02;0.002;0.006;0.01;0.018;0.194;0.06;0.216;25.1;27;25.5;23.6;0.2;5;14;58;71;84.9;231.9;30;74.2;384000;-0.2;"N1";0.93;"FMd-QCF";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233125_537.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233125_537.wav";0;0.032;0.09;0.058;0.046;0.014;0.004;0.204;0.926;0.008;0.004;0.008;0.004;0;0.002;0.006;0.006;0.03;0.026;0.036;33.3;37;33;28.5;1.5;3.3;3;54;60;157.6;235.3;58;140;384000;-0.1;"N2";0.926;"FMd-QCF";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233125_537.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233125_537.wav";0.022;0.21;0.18;0.046;0.018;0.024;0.006;0.174;0.856;0.028;0.008;0.044;0.036;0.01;0.006;0.01;0.026;0.148;0.088;0.11;47.3;50;47.2;47.2;1;5;7;17;28;16.3;61.9;5;9.8;384000;5.5;"N3";0.856;"FMd-QCF";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233125_537.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233125_537.wav";0.02;0.01;0.102;0.038;0.006;0.004;0.006;0.054;0.042;0.014;0.006;0.012;0.006;0;0;0.014;0.022;0.62;0.008;0.016;24;24;24;24;1.1;1.2;1;0;0;31;31;13;26.4;384000;-1.2;"N4";0.62;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233125_537.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233125_537.wav";0.018;0.17;0.444;0.032;0.02;0.004;0.038;0.054;0.086;0.104;0.01;0.028;0.052;0.018;0.002;0.022;0.016;0.468;0.088;0.04;8.2;9;8.2;8.2;0.6;2.2;6;1;1;22.3;27.7;8;16.7;384000;-0.4;"N5";0.468;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233125_537.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233130_537.wav";0.006;0.044;0.136;0.034;0.034;0.014;0.004;0.128;0.934;0.044;0.032;0.09;0.016;0.002;0.002;0.01;0.018;0.216;0.052;0.278;25.5;28;24;24;0.3;4.7;10;38;74;110.7;233.1;47;100.5;384000;-0.3;"N1";0.934;"FMd-QCF";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233130_537.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233130_537.wav";0;0.094;0.02;0.006;0.036;0.038;0.002;0.106;0.748;0.02;0.004;0.02;0.012;0;0;0;0;0.018;0.062;0.272;49.1;50;49.1;46.1;1.8;2.2;2;11;17;56.8;82.4;22;50;384000;5.3;"N2";0.748;"FMd-QCF";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233130_537.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233130_537.wav";0.098;0.016;0.038;0.048;0.008;0;0.002;0.052;0.022;0.028;0.002;0.008;0.026;0;0.002;0.03;0.014;0.594;0.01;0.002;33.7;33;33.8;32.2;4.2;4.3;1;0;0;26.3;26.3;11;13;384000;0;"N3";0.594;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233130_537.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233130_537.wav";0.018;0.126;0.26;0.032;0.01;0.002;0.02;0.08;0.058;0.02;0.008;0.004;0.07;0;0.008;0.014;0.014;0.29;0.06;0.006;8.2;9;8.2;8.2;1.4;2;1;1;1;14.4;15.3;7;11.2;384000;-1.4;"N4";0.29;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233130_537.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233135_537.wav";0.004;0.096;0.052;0.03;0.078;0.042;0.002;0.272;0.898;0.08;0.014;0.03;0.006;0;0.002;0.002;0.008;0.066;0.062;0.164;24.8;27;24.8;24.8;0;3.8;9;15;22;44;81.6;17;39.4;384000;-0.9;"N1";0.898;"FMd-QCF";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233135_537.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233135_537.wav";0.072;0.018;0.044;0.088;0.01;0;0;0.18;0.07;0.032;0.002;0.006;0.01;0;0;0.032;0.01;0.406;0.014;0.006;30.8;38;30.8;31.5;0.9;1;1;2;2;81.9;81.9;40;81.8;384000;-0.6;"N2";0.406;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233135_537.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233216_287.wav";0.022;0.074;0.528;0.07;0.004;0.002;0.062;0.034;0.066;0.012;0;0.016;0.082;0.046;0.004;0.018;0.04;0.102;0.082;0.014;11.3;10;10.5;10.5;2.5;2.8;3;1;1;23.2;25.7;9;12;384000;-0.8;"N7";0.528;"bush-cricket";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233216_287.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233216_287.wav";0.154;0.046;0.194;0.126;0.026;0.01;0.032;0.402;0.126;0.066;0.012;0.03;0.02;0.01;0.004;0.058;0.054;0.872;0.026;0.058;24.9;26;24.8;21.8;0.7;4.9;18;2;6;33.8;62.9;15;31.7;384000;-0.2;"N1";0.872;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233216_287.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233216_287.wav";0.09;0.06;0.202;0.104;0.016;0.004;0.02;0.09;0.128;0.04;0.014;0.026;0.02;0.002;0.002;0.062;0.052;0.744;0.028;0.034;46.5;45;45.8;39.8;1.5;4.6;6;2;2;38.5;75.6;21;37.1;384000;-0.5;"N2";0.744;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233216_287.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233216_287.wav";0.108;0.048;0.374;0.122;0.022;0.01;0.016;0.594;0.12;0.048;0.008;0.02;0.01;0.006;0.004;0.04;0.036;0.666;0.024;0.028;32.9;36;33;27;0;4.8;12;2;8;48.8;116.9;22;44.4;384000;-0.3;"N3";0.666;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233216_287.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233216_287.wav";0.088;0.068;0.186;0.104;0.022;0.006;0.042;0.342;0.138;0.102;0.018;0.026;0.028;0.018;0.008;0.052;0.066;0.602;0.048;0.052;16.5;17;17.2;13.5;1;4.8;8;2;3;15;30;7;11.6;384000;-1;"N4";0.602;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233216_287.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233216_287.wav";0.074;0.056;0.174;0.128;0.014;0.01;0.014;0.398;0.092;0.108;0.028;0.044;0.034;0.008;0.002;0.036;0.042;0.578;0.042;0.056;40.5;40;40.5;35.6;1.3;4.9;10;1;4;22.6;63.5;11;18.9;384000;0.2;"N5";0.578;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233216_287.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233216_287.wav";0.082;0.016;0.052;0.154;0.018;0.004;0.002;0.28;0.084;0.074;0.002;0.008;0.01;0.002;0;0.032;0.018;0.53;0.01;0.004;54.6;54;54.4;57;2.7;3.8;2;1;1;46.1;53.7;20;4.8;384000;-0.6;"N6";0.53;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_233216_287.wav";"";""
